"","TIER_ID","ANNOTATION_ID","ANNOTATION_REF","VALUE","PREVIOUS_ANNOTATION","EXT_REF"
"2975","A_word-txt-es","ann3660_flexid_6052395b-7c0e-4f8d-b3bd-68c40334dbca","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","tsio","ann3659_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"2976","A_word-txt-es","ann3665_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","dea","ann3660_flexid_6052395b-7c0e-4f8d-b3bd-68c40334dbca",NA
"2977","A_word-txt-es","ann3670_flexid_bbce198a-e6cf-420b-a315-2b329a5f51e1","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","apoa","ann3665_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1",NA
"2978","A_word-txt-es","ann3680_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","bikwaebaja","ann3670_flexid_bbce198a-e6cf-420b-a315-2b329a5f51e1",NA
"2979","A_word-txt-es","ann3695_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","wada","ann3680_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5",NA
"2980","A_word-txt-es","ann3700_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","eawe","ann3695_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d",NA
"2981","A_word-txt-es","ann3705_flexid_64165b2c-56b7-48a9-a3c9-98180ff6feea","ann3655_flexid_8b9d0451-f085-4243-a19c-dd6e1ac18c94","biyo","ann3700_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f",NA
"2982","A_word-txt-es","ann3715_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3710_flexid_6bbd7bfa-817c-4c65-8c4c-f78bd94f82ac","NW:",NA,NA
"2983","A_word-txt-es","ann3716_flexid_db83be37-32ec-4bbb-886c-7961b8f02464","ann3710_flexid_6bbd7bfa-817c-4c65-8c4c-f78bd94f82ac","joda","ann3715_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"2984","A_word-txt-es","ann3721_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","ann3710_flexid_6bbd7bfa-817c-4c65-8c4c-f78bd94f82ac","dipa","ann3716_flexid_db83be37-32ec-4bbb-886c-7961b8f02464",NA
"2985","A_word-txt-es","ann3726_flexid_a61a45f2-9c26-4c0b-a383-4bad42fa96ae","ann3710_flexid_6bbd7bfa-817c-4c65-8c4c-f78bd94f82ac","eaji","ann3721_flexid_16cc16e2-cd35-464d-8e85-115a437b413f",NA
"2986","A_word-txt-es","ann3735_flexid_52c3aa8a-bbc8-443f-9e18-32be32964e3f","ann3710_flexid_6bbd7bfa-817c-4c65-8c4c-f78bd94f82ac","epopo","ann3726_flexid_a61a45f2-9c26-4c0b-a383-4bad42fa96ae",NA
"2987","A_word-txt-es","ann3753_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3749_flexid_ce95c66a-00f8-456d-9cc7-5b8329f46245","NW:",NA,NA
"2988","A_word-txt-es","ann3754_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann3749_flexid_ce95c66a-00f8-456d-9cc7-5b8329f46245","datsio","ann3753_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"2989","A_word-txt-es","ann3759_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5","ann3749_flexid_ce95c66a-00f8-456d-9cc7-5b8329f46245","bikwaebaja","ann3754_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b",NA
"2990","A_word-txt-es","ann3774_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","ann3749_flexid_ce95c66a-00f8-456d-9cc7-5b8329f46245","eawe","ann3759_flexid_2c0d9ad6-6db6-488d-85e2-805691e75af5",NA
"2991","A_word-txt-es","ann3779_flexid_64165b2c-56b7-48a9-a3c9-98180ff6feea","ann3749_flexid_ce95c66a-00f8-456d-9cc7-5b8329f46245","biyo","ann3774_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f",NA
"2992","A_word-txt-es","ann3788_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3784_flexid_79cbd7ac-d4f4-4db2-8b87-dc7ae89a7dab","NW:",NA,NA
"2993","A_word-txt-es","ann3789_flexid_ad23bfa9-7113-4ca2-bbf0-59152995ec6c","ann3784_flexid_79cbd7ac-d4f4-4db2-8b87-dc7ae89a7dab","jomó","ann3788_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"2994","A_word-txt-es","ann3794_flexid_2ffed3b6-c61b-41b2-b8d8-03169e125610","ann3784_flexid_79cbd7ac-d4f4-4db2-8b87-dc7ae89a7dab","kata","ann3789_flexid_ad23bfa9-7113-4ca2-bbf0-59152995ec6c",NA
"2995","A_word-txt-es","ann3799_flexid_cbb29032-d586-4d5a-b5d4-8b93ed051fa6","ann3784_flexid_79cbd7ac-d4f4-4db2-8b87-dc7ae89a7dab","eani","ann3794_flexid_2ffed3b6-c61b-41b2-b8d8-03169e125610",NA
"2996","A_word-txt-es","ann3809_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","ann3784_flexid_79cbd7ac-d4f4-4db2-8b87-dc7ae89a7dab","ea","ann3799_flexid_cbb29032-d586-4d5a-b5d4-8b93ed051fa6",NA
"2997","A_word-txt-es","ann3823_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","NW:",NA,NA
"2998","A_word-txt-es","ann3824_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","datsio","ann3823_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"2999","A_word-txt-es","ann3829_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","dea","ann3824_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b",NA
"3000","A_word-txt-es","ann3834_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","poa","ann3829_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1",NA
"3001","A_word-txt-es","ann3845","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","...","ann3834_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","er1"
"3002","A_word-txt-es","ann3846_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","-","ann3845",NA
"3003","A_word-txt-es","ann3847_flexid_db83be37-32ec-4bbb-886c-7961b8f02464","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","joda","ann3846_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"3004","A_word-txt-es","ann3852_flexid_16be06ab-3f80-49c4-a382-f0298fad70a6","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","bajome","ann3847_flexid_db83be37-32ec-4bbb-886c-7961b8f02464",NA
"3005","A_word-txt-es","ann3857_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","takwa","ann3852_flexid_16be06ab-3f80-49c4-a382-f0298fad70a6",NA
"3006","A_word-txt-es","ann3862","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","...","ann3857_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","er1"
"3007","A_word-txt-es","ann3863_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3819_flexid_dca2146c-3ada-4f54-9780-029fff435f3b","-","ann3862",NA
"3008","A_word-txt-es","ann3869_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","NW:",NA,NA
"3009","A_word-txt-es","ann3870_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","-","ann3869_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3010","A_word-txt-es","ann3871_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","tike","ann3870_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"3011","A_word-txt-es","ann3882_flexid_301d5d1f-e868-4152-93ea-404ab8f52b4b","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","mikeda","ann3871_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac",NA
"3012","A_word-txt-es","ann3887_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","eawe","ann3882_flexid_301d5d1f-e868-4152-93ea-404ab8f52b4b",NA
"3013","A_word-txt-es","ann3892_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","-","ann3887_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f",NA
"3014","A_word-txt-es","ann3893_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","ann3864_flexid_98c050d6-c718-4d4c-a5b2-bcac1e0a1590","ea","ann3892_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"3015","A_word-txt-es","ann3925_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3920_flexid_07be54ab-4e0c-4517-9895-877b61e1b13b","NW:",NA,NA
"3016","A_word-txt-es","ann3926_flexid_c7bfa6e8-7614-4a4b-8cab-ef6c94e798cc","ann3920_flexid_07be54ab-4e0c-4517-9895-877b61e1b13b","jaidya","ann3925_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3017","A_word-txt-es","ann3931_flexid_14c53302-2131-4c63-ad9f-ff33ca62460d","ann3920_flexid_07be54ab-4e0c-4517-9895-877b61e1b13b","kweme","ann3926_flexid_c7bfa6e8-7614-4a4b-8cab-ef6c94e798cc",NA
"3018","A_word-txt-es","ann3937_flexid_dd555e62-3ef0-4373-b12b-95915448bd44","ann3920_flexid_07be54ab-4e0c-4517-9895-877b61e1b13b","etseilakwa","ann3931_flexid_14c53302-2131-4c63-ad9f-ff33ca62460d",NA
"3019","A_word-txt-es","ann3946_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","NW:",NA,NA
"3020","A_word-txt-es","ann3947_flexid_a6e1a044-5908-47d4-b51e-7524cc55768c","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","kwaeme","ann3946_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3021","A_word-txt-es","ann3957_flexid_41aabf0a-e99d-4803-8695-fea10f760315","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","ea","ann3947_flexid_a6e1a044-5908-47d4-b51e-7524cc55768c",NA
"3022","A_word-txt-es","ann3967_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","-","ann3957_flexid_41aabf0a-e99d-4803-8695-fea10f760315",NA
"3023","A_word-txt-es","ann3968_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","tike","ann3967_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"3024","A_word-txt-es","ann3979_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","-","ann3968_flexid_eca58f6b-92f9-40b1-9fa5-9387f8f00eac",NA
"3025","A_word-txt-es","ann3980_flexid_41aabf0a-e99d-4803-8695-fea10f760315","ann3942_flexid_68a0b89e-2f87-43cf-a746-af00796e2645","ea","ann3979_flexid_4b1e6ad1-ea5d-4a04-9024-2034de123f04",NA
"3026","A_word-txt-es","ann3995_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","NW:",NA,NA
"3027","A_word-txt-es","ann3996_flexid_cc365487-ce44-460e-9440-98bbc5496efa","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","kwaesapa","ann3995_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3028","A_word-txt-es","ann4001_flexid_47d61310-d090-49e8-b6b0-fcbe73e6e424","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","metse","ann3996_flexid_cc365487-ce44-460e-9440-98bbc5496efa",NA
"3029","A_word-txt-es","ann4007_flexid_82948eef-4a51-4a80-b176-6f053faac1eb","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","pa","ann4001_flexid_47d61310-d090-49e8-b6b0-fcbe73e6e424",NA
"3030","A_word-txt-es","ann4013_flexid_16525ac5-843e-453f-a585-fc08d611b61a","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","temita","ann4007_flexid_82948eef-4a51-4a80-b176-6f053faac1eb",NA
"3031","A_word-txt-es","ann4022_flexid_f5676951-2842-48b0-81a8-26cc9130b818","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","pojo","ann4013_flexid_16525ac5-843e-453f-a585-fc08d611b61a",NA
"3032","A_word-txt-es","ann4027","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","[?]","ann4022_flexid_f5676951-2842-48b0-81a8-26cc9130b818","er1"
"3033","A_word-txt-es","ann4028","ann3990_flexid_d6dc151a-7252-48ca-88ed-7cb7a91fca55","...","ann4027","er1"
"3034","A_word-txt-es","ann4033_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4029_flexid_5290cb66-c794-46bc-9187-0551d33033cb","NW:",NA,NA
"3035","A_word-txt-es","ann4034_flexid_41aabf0a-e99d-4803-8695-fea10f760315","ann4029_flexid_5290cb66-c794-46bc-9187-0551d33033cb","ea","ann4033_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3036","A_word-txt-es","ann4048_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","NW:",NA,NA
"3037","A_word-txt-es","ann4049_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","datsio","ann4048_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3038","A_word-txt-es","ann4054_flexid_5fc11601-523c-4774-b3bc-4b640d8bac85","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","midya","ann4049_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b",NA
"3039","A_word-txt-es","ann4059_flexid_b3c14f67-0853-46c3-96e1-7721e6242083","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","mo","ann4054_flexid_5fc11601-523c-4774-b3bc-4b640d8bac85",NA
"3040","A_word-txt-es","ann4065_flexid_d2fe0d5c-9566-49ef-a96c-896de2775d5e","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","pidima","ann4059_flexid_b3c14f67-0853-46c3-96e1-7721e6242083",NA
"3041","A_word-txt-es","ann4080_flexid_0eee818b-12f9-463f-aea0-8c490750ecc2","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","ake","ann4065_flexid_d2fe0d5c-9566-49ef-a96c-896de2775d5e",NA
"3042","A_word-txt-es","ann4091_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","ea","ann4080_flexid_0eee818b-12f9-463f-aea0-8c490750ecc2",NA
"3043","A_word-txt-es","ann4101","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","(|","ann4091_flexid_82a6c762-8b75-437b-90b3-5bdb0373f21a","er1"
"3044","A_word-txt-es","ann4102_flexid_993e47ef-15b7-4ffb-9525-ff505b254bc7","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc","atsobale","ann4101",NA
"3045","A_word-txt-es","ann4112","ann4044_flexid_3ce8b6f7-35b1-4785-b5b2-6a7704bb58cc",")","ann4102_flexid_993e47ef-15b7-4ffb-9525-ff505b254bc7","er1"
"3046","A_word-txt-es","ann4137_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4133_flexid_21378a90-22c5-43e7-adac-60ba76567a42","NW:",NA,NA
"3047","A_word-txt-es","ann4138_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1","ann4133_flexid_21378a90-22c5-43e7-adac-60ba76567a42","dea","ann4137_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3048","A_word-txt-es","ann4143_flexid_12fa2bf5-efb5-4274-815b-437cfd935a2c","ann4133_flexid_21378a90-22c5-43e7-adac-60ba76567a42","poa","ann4138_flexid_0249d8ea-3d49-4869-abe3-5e736323eaf1",NA
"3049","A_word-txt-es","ann4158_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4154_flexid_0168126d-e667-4d0d-ae7e-882cf9e241b3","NW:",NA,NA
"3050","A_word-txt-es","ann4159_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","ann4154_flexid_0168126d-e667-4d0d-ae7e-882cf9e241b3","dipa","ann4158_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3051","A_word-txt-es","ann4164","ann4154_flexid_0168126d-e667-4d0d-ae7e-882cf9e241b3","...","ann4159_flexid_16cc16e2-cd35-464d-8e85-115a437b413f","er1"
"3052","A_word-txt-es","ann4170_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4165_flexid_f726ff6c-b02e-4468-bf10-8a946973ade8","NW:",NA,NA
"3053","A_word-txt-es","ann4171_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann4165_flexid_f726ff6c-b02e-4468-bf10-8a946973ade8","datsio","ann4170_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3054","A_word-txt-es","ann4176_flexid_dc446c8e-33ea-4b6d-bbf2-3b58bddfa3cc","ann4165_flexid_f726ff6c-b02e-4468-bf10-8a946973ade8","titawe","ann4171_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b",NA
"3055","A_word-txt-es","ann4191_flexid_10db6cbc-ab9a-48b1-b111-148bb61104a8","ann4165_flexid_f726ff6c-b02e-4468-bf10-8a946973ade8","edia","ann4176_flexid_dc446c8e-33ea-4b6d-bbf2-3b58bddfa3cc",NA
"3056","A_word-txt-es","ann4210_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4206_flexid_d6cc5231-3a64-4fe2-b320-3a48db952162","NW:",NA,NA
"3057","A_word-txt-es","ann4211_flexid_10db6cbc-ab9a-48b1-b111-148bb61104a8","ann4206_flexid_d6cc5231-3a64-4fe2-b320-3a48db952162","edia","ann4210_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3058","A_word-txt-es","ann4260_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4256_flexid_1a719aec-22f7-4d82-930e-21505d63be03","NW:",NA,NA
"3059","A_word-txt-es","ann4261_flexid_d20f9b1e-3996-4dba-bf4e-84a1ca0907bd","ann4256_flexid_1a719aec-22f7-4d82-930e-21505d63be03","ajaikata","ann4260_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3060","A_word-txt-es","ann4275_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4270_flexid_a0da3a0c-70de-42c0-a8f2-b677faae6cba","NW:",NA,NA
"3061","A_word-txt-es","ann4276_flexid_4cc210a4-6bec-4fb5-8a6e-9a0fdc2a353c","ann4270_flexid_a0da3a0c-70de-42c0-a8f2-b677faae6cba","na atso","ann4275_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3062","A_word-txt-es","ann4281_flexid_29d0f7be-f192-4358-84c3-8952435b9ed5","ann4270_flexid_a0da3a0c-70de-42c0-a8f2-b677faae6cba","dia","ann4276_flexid_4cc210a4-6bec-4fb5-8a6e-9a0fdc2a353c",NA
"3063","A_word-txt-es","ann4286","ann4270_flexid_a0da3a0c-70de-42c0-a8f2-b677faae6cba","[?]","ann4281_flexid_29d0f7be-f192-4358-84c3-8952435b9ed5","er1"
"3064","A_word-txt-es","ann4308_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4304_flexid_d0424a26-2b8f-4550-89bf-70af9cfaaba1","NW:",NA,NA
"3065","A_word-txt-es","ann4309_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34","ann4304_flexid_d0424a26-2b8f-4550-89bf-70af9cfaaba1","bime","ann4308_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3066","A_word-txt-es","ann4315_flexid_0e4f0f43-12ef-466f-a42e-d09300275e8c","ann4304_flexid_d0424a26-2b8f-4550-89bf-70af9cfaaba1","ma esa","ann4309_flexid_f237a858-ff1e-400d-b9cc-c58988b7bc34",NA
"3067","A_word-txt-es","ann4324_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4320_flexid_dec87d04-e9e0-48f4-a60d-e5edebcb1ecd","NW:",NA,NA
"3068","A_word-txt-es","ann4325_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc","ann4320_flexid_dec87d04-e9e0-48f4-a60d-e5edebcb1ecd","bakwa","ann4324_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3069","A_word-txt-es","ann4331_flexid_d9aedd14-34c0-4e22-aea4-f5901d3e6374","ann4320_flexid_dec87d04-e9e0-48f4-a60d-e5edebcb1ecd","takwa","ann4325_flexid_ccc30542-2d0b-477c-965a-181927e0c8bc",NA
"3070","A_word-txt-es","ann4341_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4336_flexid_d0e3d069-0760-43a6-b228-43d66cc718e7","NW:",NA,NA
"3071","A_word-txt-es","ann4342_flexid_2548fdb0-6bee-4c27-8529-7c076aa5f020","ann4336_flexid_d0e3d069-0760-43a6-b228-43d66cc718e7","dipetso","ann4341_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3072","A_word-txt-es","ann4357_flexid_f0cba10d-755c-4bd4-b1d5-51ede039288b","ann4336_flexid_d0e3d069-0760-43a6-b228-43d66cc718e7","eanisha","ann4342_flexid_2548fdb0-6bee-4c27-8529-7c076aa5f020",NA
"3073","A_word-txt-es","ann4366_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4362_flexid_6ce76123-1f3d-4339-b7f9-9f8dd124d74a","NW:",NA,NA
"3074","A_word-txt-es","ann4367_flexid_8f39ae78-c269-4fc1-943a-068a2f4857ee","ann4362_flexid_6ce76123-1f3d-4339-b7f9-9f8dd124d74a","die minuto","ann4366_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3075","A_word-txt-es","ann4372_flexid_82948eef-4a51-4a80-b176-6f053faac1eb","ann4362_flexid_6ce76123-1f3d-4339-b7f9-9f8dd124d74a","pa","ann4367_flexid_8f39ae78-c269-4fc1-943a-068a2f4857ee",NA
"3076","A_word-txt-es","ann4383_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","NW:",NA,NA
"3077","A_word-txt-es","ann4384_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","datsio","ann4383_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3078","A_word-txt-es","ann4389_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","wada","ann4384_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b",NA
"3079","A_word-txt-es","ann4394","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","...","ann4389_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","er1"
"3080","A_word-txt-es","ann4395_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","wada","ann4394",NA
"3081","A_word-txt-es","ann4400_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","eawe","ann4395_flexid_4a2cb79c-ad8d-4a47-a2b5-ccb4e227972d",NA
"3082","A_word-txt-es","ann4405","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","...","ann4400_flexid_13b78528-4e06-4c0d-9140-eb44e1076c3f","er1"
"3083","A_word-txt-es","ann4406_flexid_7720ef1f-75e2-4831-a96b-fedbe8c15eaf","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","aziokata","ann4405",NA
"3084","A_word-txt-es","ann4415_flexid_be242829-94d1-410c-9ef6-1ada5d5431a2","ann4378_flexid_5c677e65-e305-4f96-b55d-81e5c74d1b50","bati","ann4406_flexid_7720ef1f-75e2-4831-a96b-fedbe8c15eaf",NA
"3085","A_word-txt-es","ann4483_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4479_flexid_b962e586-b204-4896-8388-87d14f227a13","NW:",NA,NA
"3086","A_word-txt-es","ann4484_flexid_a1cb54fe-5f08-47c4-ad24-6add10f1b433","ann4479_flexid_b962e586-b204-4896-8388-87d14f227a13","eotoani","ann4483_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3087","A_word-txt-es","ann4497_flexid_b861f6fc-1cfc-4055-86fe-572e85680774","ann4479_flexid_b962e586-b204-4896-8388-87d14f227a13","bata","ann4484_flexid_a1cb54fe-5f08-47c4-ad24-6add10f1b433",NA
"3088","A_word-txt-es","ann4507","ann4479_flexid_b962e586-b204-4896-8388-87d14f227a13","[?]","ann4497_flexid_b861f6fc-1cfc-4055-86fe-572e85680774","er1"
"3089","A_word-txt-es","ann4512_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4508_flexid_bfa0d239-f5f2-4a12-802c-ad96906c209c","NW:",NA,NA
"3090","A_word-txt-es","ann4513_flexid_e9bcb0dc-814e-409a-88c1-0142f7a78fb1","ann4508_flexid_bfa0d239-f5f2-4a12-802c-ad96906c209c","shipa","ann4512_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
"3091","A_word-txt-es","ann4518_flexid_e9bcb0dc-814e-409a-88c1-0142f7a78fb1","ann4508_flexid_bfa0d239-f5f2-4a12-802c-ad96906c209c","shipa","ann4513_flexid_e9bcb0dc-814e-409a-88c1-0142f7a78fb1",NA
"3092","A_word-txt-es","ann4527_flexid_c221ace7-b9e8-497a-9807-cf438614a55b","ann4523_flexid_aa3e364f-4be9-4bd4-8c91-ddb1bbd60d8c","NW:",NA,NA
"3093","A_word-txt-es","ann4528_flexid_56afbef6-eb02-4b66-8b88-6ecc4e3e9c9b","ann4523_flexid_aa3e364f-4be9-4bd4-8c91-ddb1bbd60d8c","datsio","ann4527_flexid_c221ace7-b9e8-497a-9807-cf438614a55b",NA
